,lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,age_group,demo_watched_date,language,watched_percentage,jnr_sm_id,lead_stage,call_done_date,call_status,call_reason
166,USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,23-25,1/16/2022,English,23,JNR1002MG,consideration,1/17/2022,successful,followup_for_conversion
167,USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,23-25,1/16/2022,English,23,JNR1002MG,consideration,1/17/2022,successful,followup_for_conversion
168,USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,23-25,1/16/2022,English,23,JNR1002MG,conversion,1/17/2022,successful,successful_conversion
169,USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,16-19,1/21/2022,English,55,JNR1002MG,lead,1/17/2022,unsuccessful,lead_introduction
170,USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,16-19,1/21/2022,English,55,JNR1002MG,lead,1/18/2022,successful,lead_introduction
171,USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,16-19,1/21/2022,English,55,JNR1002MG,lead,1/19/2022,unsuccessful,demo_schedule
172,USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,16-19,1/21/2022,English,55,JNR1002MG,lead,1/20/2022,successful,demo_schedule
173,USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,16-19,1/21/2022,English,55,JNR1002MG,awareness,1/21/2022,successful,post_demo_followup
174,USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,16-19,1/21/2022,English,55,JNR1002MG,awareness,1/22/2022,successful,followup_for_consideration
175,USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,16-19,1/21/2022,English,55,JNR1002MG,consideration,1/22/2022,successful,interested_for_conversion
176,USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,16-19,1/21/2022,English,55,JNR1002MG,consideration,1/22/2022,successful,followup_for_conversion
177,USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,16-19,1/21/2022,English,55,JNR1002MG,consideration,1/22/2022,successful,followup_for_conversion
178,USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,16-19,1/21/2022,English,55,JNR1002MG,conversion,1/22/2022,successful,successful_conversion
179,USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,,1/19/2022,English,73,JNR1002MG,lead,1/17/2022,successful,lead_introduction
180,USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,,1/19/2022,English,73,JNR1002MG,lead,1/17/2022,successful,demo_schedule
181,USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,,1/19/2022,English,73,JNR1002MG,awareness,1/19/2022,successful,post_demo_followup
182,USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,20-22,1/17/2022,English,26,JNR1002MG,lead,1/15/2022,unsuccessful,lead_introduction
183,USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,20-22,1/17/2022,English,26,JNR1002MG,lead,1/16/2022,successful,lead_introduction
184,USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,20-22,1/17/2022,English,26,JNR1002MG,lead,1/16/2022,successful,demo_schedule
185,USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,20-22,1/17/2022,English,26,JNR1002MG,awareness,1/17/2022,successful,post_demo_followup
186,USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,20-22,1/17/2022,English,26,JNR1002MG,awareness,1/18/2022,successful,followup_for_consideration
187,USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,20-22,2/20/2022,English,29,JNR1002MG,lead,2/19/2022,successful,lead_introduction
188,USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,20-22,2/20/2022,English,29,JNR1002MG,lead,2/19/2022,successful,demo_schedule
189,USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,20-22,2/20/2022,English,29,JNR1002MG,awareness,2/21/2022,successful,post_demo_followup
190,USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,20-22,2/20/2022,English,29,JNR1002MG,awareness,2/21/2022,successful,post_demo_followup
191,USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,20-22,2/20/2022,English,29,JNR1002MG,awareness,2/23/2022,unsuccessful,followup_for_consideration
192,USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,20-22,2/20/2022,English,29,JNR1002MG,awareness,2/23/2022,successful,followup_for_consideration
193,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,lead,2/19/2022,successful,lead_introduction
194,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,lead,2/21/2022,successful,demo_schedule
195,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,awareness,2/22/2022,successful,post_demo_followup
196,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,awareness,2/23/2022,successful,followup_for_consideration
197,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,awareness,2/23/2022,unsuccessful,followup_for_consideration
198,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,awareness,2/23/2022,successful,followup_for_consideration
199,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,awareness,2/23/2022,successful,followup_for_consideration
200,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,consideration,2/24/2022,successful,interested_for_conversion
201,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,consideration,2/25/2022,successful,followup_for_conversion
202,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,consideration,2/25/2022,unsuccessful,followup_for_conversion
203,USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,20-22,2/22/2022,English,32,JNR1002MG,conversion,2/25/2022,successful,successful_conversion
204,USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,20-22,2/21/2022,English,53,JNR1002MG,lead,2/19/2022,unsuccessful,lead_introduction
205,USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,20-22,2/21/2022,English,53,JNR1002MG,lead,2/19/2022,successful,lead_introduction
206,USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,20-22,2/21/2022,English,53,JNR1002MG,lead,2/20/2022,successful,demo_schedule
207,USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,20-22,2/21/2022,English,53,JNR1002MG,awareness,2/21/2022,successful,post_demo_followup
208,USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,20-22,2/21/2022,English,53,JNR1002MG,awareness,2/22/2022,successful,followup_for_consideration
209,USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,20-22,2/21/2022,English,53,JNR1002MG,awareness,2/22/2022,successful,followup_for_consideration
210,USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,20-22,2/21/2022,English,53,JNR1002MG,awareness,2/22/2022,successful,followup_for_consideration
211,USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,2/21/2022,English,56,JNR1002MG,lead,2/19/2022,successful,lead_introduction
212,USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,2/21/2022,English,56,JNR1002MG,lead,2/20/2022,successful,demo_schedule
213,USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,2/21/2022,English,56,JNR1002MG,awareness,2/21/2022,successful,post_demo_followup
214,USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,23-25,2/21/2022,English,56,JNR1002MG,awareness,2/22/2022,successful,followup_for_consideration
215,USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,16-19,2/25/2022,English,35,JNR1002MG,lead,2/21/2022,unsuccessful,lead_introduction
216,USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,16-19,2/25/2022,English,35,JNR1002MG,lead,2/22/2022,successful,lead_introduction
217,USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,16-19,2/25/2022,English,35,JNR1002MG,lead,2/24/2022,successful,demo_schedule
218,USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,16-19,2/25/2022,English,35,JNR1002MG,awareness,2/25/2022,successful,post_demo_followup
219,USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,23-25,1/3/2022,English,38,JNR1003MG,lead,1/1/2022,successful,lead_introduction
220,USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,23-25,1/3/2022,English,38,JNR1003MG,lead,1/1/2022,successful,demo_schedule
221,USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,23-25,1/3/2022,English,38,JNR1003MG,awareness,1/3/2022,successful,post_demo_followup
222,USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,23-25,1/3/2022,English,38,JNR1003MG,awareness,1/4/2022,successful,followup_for_consideration
223,USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,23-25,1/3/2022,English,38,JNR1003MG,awareness,1/4/2022,unsuccessful,followup_for_consideration
224,USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,23-25,1/3/2022,English,38,JNR1003MG,awareness,1/4/2022,successful,followup_for_consideration
225,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,lead,1/1/2022,successful,lead_introduction
226,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,lead,1/1/2022,successful,demo_schedule
227,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,awareness,1/1/2022,successful,post_demo_followup
228,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,awareness,1/2/2022,successful,followup_for_consideration
229,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,awareness,1/2/2022,unsuccessful,followup_for_consideration
230,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,awareness,1/2/2022,successful,followup_for_consideration
231,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,awareness,1/2/2022,successful,followup_for_consideration
232,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,consideration,1/3/2022,successful,interested_for_conversion
233,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,consideration,1/4/2022,unsuccessful,followup_for_conversion
234,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,consideration,1/4/2022,successful,followup_for_conversion
235,USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,16-19,1/1/2022,Hindi,41,JNR1003MG,conversion,1/4/2022,successful,successful_conversion
236,USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,23-25,1/1/2022,English,44,JNR1003MG,lead,1/1/2022,unsuccessful,lead_introduction
237,USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,23-25,1/1/2022,English,44,JNR1003MG,lead,1/1/2022,successful,lead_introduction
238,USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,23-25,1/1/2022,English,44,JNR1003MG,lead,1/1/2022,successful,demo_schedule
239,USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,23-25,1/1/2022,English,44,JNR1003MG,awareness,1/1/2022,successful,post_demo_followup
240,USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,23-25,1/1/2022,English,44,JNR1003MG,awareness,1/2/2022,successful,followup_for_consideration
241,USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,23-25,1/1/2022,English,44,JNR1003MG,awareness,1/2/2022,successful,followup_for_consideration
242,USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,23-25,1/1/2022,English,44,JNR1003MG,awareness,1/2/2022,successful,followup_for_consideration
243,USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,20-22,1/3/2022,English,59,JNR1003MG,lead,1/1/2022,successful,lead_introduction
244,USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,20-22,1/3/2022,English,59,JNR1003MG,lead,1/3/2022,successful,demo_schedule
245,USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,20-22,1/3/2022,English,59,JNR1003MG,awareness,1/3/2022,successful,post_demo_followup
246,USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,20-22,1/3/2022,English,59,JNR1003MG,awareness,1/4/2022,successful,followup_for_consideration
247,USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/4/2022,English,47,JNR1003MG,lead,1/1/2022,unsuccessful,lead_introduction
248,USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/4/2022,English,47,JNR1003MG,lead,1/2/2022,successful,lead_introduction
249,USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/4/2022,English,47,JNR1003MG,lead,1/3/2022,successful,demo_schedule
250,USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/4/2022,English,47,JNR1003MG,awareness,1/4/2022,successful,post_demo_followup
251,USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,23-25,1/10/2022,English,50,JNR1003MG,lead,1/8/2022,successful,lead_introduction
252,USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,23-25,1/10/2022,English,50,JNR1003MG,lead,1/8/2022,successful,demo_schedule
253,USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,23-25,1/10/2022,English,50,JNR1003MG,awareness,1/10/2022,successful,post_demo_followup
254,USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,23-25,1/10/2022,English,50,JNR1003MG,awareness,1/10/2022,successful,followup_for_consideration
255,USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,23-25,1/10/2022,English,50,JNR1003MG,awareness,1/10/2022,unsuccessful,followup_for_consideration
256,USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,23-25,1/10/2022,English,50,JNR1003MG,awareness,1/10/2022,successful,followup_for_consideration
257,USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/8/2022,Hindi,55,JNR1003MG,lead,1/8/2022,successful,lead_introduction
258,USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/8/2022,Hindi,55,JNR1003MG,lead,1/8/2022,successful,demo_schedule
259,USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/8/2022,Hindi,55,JNR1003MG,awareness,1/8/2022,successful,post_demo_followup
260,USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/8/2022,Hindi,55,JNR1003MG,awareness,1/8/2022,successful,followup_for_consideration
261,USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/8/2022,Hindi,55,JNR1003MG,consideration,1/8/2022,successful,interested_for_conversion
262,USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/8/2022,Hindi,55,JNR1003MG,consideration,1/8/2022,successful,followup_for_conversion
263,USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/8/2022,Hindi,55,JNR1003MG,consideration,1/8/2022,successful,followup_for_conversion
264,USR1047,18,FEMALE,Chennai,B.Tech,IT Employee,email_marketing,16-19,1/8/2022,Hindi,55,JNR1003MG,conversion,1/8/2022,successful,successful_conversion
265,USR1050,22,MALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/11/2022,English,62,JNR1003MG,lead,1/8/2022,unsuccessful,lead_introduction
266,USR1050,22,MALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/11/2022,English,62,JNR1003MG,lead,1/9/2022,successful,lead_introduction
267,USR1050,22,MALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/11/2022,English,62,JNR1003MG,lead,1/10/2022,successful,demo_schedule
268,USR1050,22,MALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/11/2022,English,62,JNR1003MG,lead,1/14/2022,successful,demo_not_attended
269,USR1050,22,MALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/11/2022,English,62,JNR1003MG,lead,1/14/2022,successful,demo_not_attended
270,USR1050,22,MALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/11/2022,English,62,JNR1003MG,lead,1/14/2022,successful,demo_not_attended
271,USR1050,22,MALE,Visakhapatnam,Looking for Job,Business,website,20-22,1/11/2022,English,62,JNR1003MG,awareness,1/14/2022,successful,post_demo_followup
272,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,lead,1/15/2022,successful,lead_introduction
273,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,lead,1/17/2022,successful,demo_schedule
274,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,lead,1/20/2022,successful,demo_not_attended
275,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,lead,1/20/2022,successful,demo_not_attended
276,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,lead,1/20/2022,unsuccessful,demo_not_attended
277,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,lead,1/20/2022,successful,demo_not_attended
278,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,awareness,1/20/2022,successful,post_demo_followup
279,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,consideration,1/21/2022,successful,interested_for_conversion
280,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,consideration,1/22/2022,successful,followup_for_conversion
281,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,consideration,1/22/2022,successful,followup_for_conversion
282,USR1051,25,FEMALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/18/2022,English,60,JNR1003MG,conversion,1/22/2022,successful,successful_conversion
283,USR1052,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,16-19,1/17/2022,English,65,JNR1003MG,lead,1/15/2022,successful,lead_introduction
284,USR1052,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,16-19,1/17/2022,English,65,JNR1003MG,lead,1/16/2022,successful,demo_schedule
285,USR1052,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,16-19,1/17/2022,English,65,JNR1003MG,lead,1/17/2022,successful,demo_not_attended
286,USR1052,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,16-19,1/17/2022,English,65,JNR1003MG,lead,1/17/2022,successful,demo_not_attended
287,USR1052,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,16-19,1/17/2022,English,65,JNR1003MG,awareness,1/17/2022,successful,post_demo_followup
288,USR1052,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,16-19,1/17/2022,English,65,JNR1003MG,consideration,1/18/2022,successful,interested_for_conversion
289,USR1052,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,16-19,1/17/2022,English,65,JNR1003MG,consideration,1/19/2022,successful,followup_for_conversion
290,USR1052,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,16-19,1/17/2022,English,65,JNR1003MG,consideration,1/19/2022,successful,followup_for_conversion
291,USR1052,18,MALE,Visakhapatnam,B.Tech,Business,email_marketing,16-19,1/17/2022,English,65,JNR1003MG,conversion,1/19/2022,successful,successful_conversion
292,USR1053,24,MALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/19/2022,English,65,JNR1003MG,lead,1/17/2022,unsuccessful,lead_introduction
293,USR1053,24,MALE,Visakhapatnam,Looking for Job,Business,SEO,23-25,1/19/2022,English,65,JNR1003MG,lead,1/18/2022,successful,lead_introduction
